STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,FLEET_SIZE,Fleet size,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,CONF_STATUS,Confidentiality status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CONVENTION,Agricultural convention
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2020,,3137,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IRL,Ireland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2010,,2144,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IRL,Ireland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2011,,2187,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IRL,Ireland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2012,,2246,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IRL,Ireland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2013,,2193,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IRL,Ireland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2014,,2157,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IRL,Ireland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2015,,2141,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IRL,Ireland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2016,,2114,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IRL,Ireland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2017,,2022,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IRL,Ireland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2018,,2035,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IRL,Ireland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2019,,2039,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IRL,Ireland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2020,,2033,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,MEX,Mexico,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2010,,94111,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,MEX,Mexico,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2011,,82069,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,MEX,Mexico,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2012,,71654,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,MEX,Mexico,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2013,,76096,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,MEX,Mexico,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2014,,75741,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,MEX,Mexico,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2015,,76285,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,MEX,Mexico,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2016,,75997,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,MEX,Mexico,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2017,,76306,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,MEX,Mexico,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2018,,77483,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,MEX,Mexico,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2019,,76879,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,MEX,Mexico,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2020,,76842,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2010,,934,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2011,,923,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2012,,1360,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2013,,1445,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2014,,1515,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2015,,1538,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2016,,1557,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2017,,1595,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2018,,1665,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2019,,1742,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2020,,1828,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,SVN,Slovenia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2010,,182,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,SVN,Slovenia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2011,,182,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,SVN,Slovenia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2012,,174,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,SVN,Slovenia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2013,,170,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,SVN,Slovenia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2014,,169,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,SVN,Slovenia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2015,,168,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,SVN,Slovenia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2016,,170,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,SVN,Slovenia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2017,,170,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,SVN,Slovenia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2018,,134,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,SVN,Slovenia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2019,,137,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,SVN,Slovenia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2020,,136,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PER,Peru,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2021,,15827,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,USA,United States,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2010,,77695,,E,Estimated value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,USA,United States,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2011,,77695,,E,Estimated value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,USA,United States,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2012,,77695,,E,Estimated value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,USA,United States,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2013,,77695,,E,Estimated value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,USA,United States,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2014,,75862,,E,Estimated value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,USA,United States,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2015,,75231,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,USA,United States,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2016,,75231,,E,Estimated value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,USA,United States,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2017,,75231,,E,Estimated value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,USA,United States,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2018,,75231,,E,Estimated value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,USA,United States,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2019,,75231,,E,Estimated value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,USA,United States,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2020,,75231,,E,Estimated value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,GRC,Greece,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2010,,16913,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,GRC,Greece,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2011,,16403,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,GRC,Greece,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2012,,15854,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,GRC,Greece,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2013,,15683,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,GRC,Greece,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2014,,15603,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,GRC,Greece,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2015,,15351,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,GRC,Greece,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2016,,15176,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,GRC,Greece,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2017,,14982,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,GRC,Greece,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2018,,14745,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,GRC,Greece,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2019,,14694,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,GRC,Greece,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2020,,14625,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,KOR,Korea,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2010,,76974,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,KOR,Korea,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2011,,75629,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,KOR,Korea,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2012,,75031,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,KOR,Korea,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2013,,71287,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,KOR,Korea,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2014,,68417,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,KOR,Korea,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2015,,67226,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,KOR,Korea,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2016,,66970,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,KOR,Korea,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2017,,66736,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,KOR,Korea,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2018,,65906,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,KOR,Korea,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2019,,65835,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,KOR,Korea,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2020,,65744,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,NOR,Norway,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2010,,6310,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,NOR,Norway,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2011,,6250,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,NOR,Norway,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2012,,6211,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,NOR,Norway,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2013,,6126,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,NOR,Norway,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2014,,5939,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,NOR,Norway,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2015,,5884,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,NOR,Norway,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2016,,5947,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,NOR,Norway,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2017,,6134,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,NOR,Norway,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2018,,6018,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,NOR,Norway,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2019,,5982,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,NOR,Norway,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2020,,5839,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2014,,9632,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2015,,9397,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2016,,9244,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2017,,9145,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2018,,8973,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2019,,8883,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2020,,8839,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2010,,7216,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2011,,7205,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2012,,7138,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2013,,7120,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2014,,7066,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2015,,6904,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2016,,6833,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FRA,France,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2017,,6509,,A,Normal value,,,0,Units,0,Zero,,
